Rank,Name,stock,marketcap,Year,Month,monthly_average_close,Growth
11,NVIDIA,NVDA,392789032960,2017,November,49.69871139526367,-0.028821409461482025
11,NVIDIA,NVDA,392789032960,2017,December,47.91340637207031,-0.035922561633328395
11,NVIDIA,NVDA,392789032960,2018,January,60.86365509033203,0.2702844506127763
11,NVIDIA,NVDA,392789032960,2018,February,59.9599494934082,-0.014848033618463681
11,NVIDIA,NVDA,392789032960,2018,March,57.38068771362305,-0.04301641014672155
11,NVIDIA,NVDA,392789032960,2018,April,55.72311782836914,-0.028887243274715476
11,NVIDIA,NVDA,392789032960,2018,May,62.52335739135742,0.12203623609026087
11,NVIDIA,NVDA,392789032960,2018,June,58.732635498046875,-0.0606288921687775
11,NVIDIA,NVDA,392789032960,2018,July,60.706085205078125,0.03360056449530306
11,NVIDIA,NVDA,392789032960,2018,August,69.62470245361328,0.1469147156896407
11,NVIDIA,NVDA,392789032960,2018,September,69.70904541015625,0.001211394139876739
11,NVIDIA,NVDA,392789032960,2018,October,52.29790496826172,-0.24976874004586236
11,NVIDIA,NVDA,392789032960,2018,November,40.58055877685547,-0.2240500111527835
11,NVIDIA,NVDA,392789032960,2018,December,33.14877700805664,-0.18313650656376462
11,NVIDIA,NVDA,392789032960,2019,January,35.693904876708984,0.07677893721490127
11,NVIDIA,NVDA,392789032960,2019,February,38.34307098388672,0.07421900507462748
11,NVIDIA,NVDA,392789032960,2019,March,44.63166809082031,0.1640086968927531
11,NVIDIA,NVDA,392789032960,2019,April,44.98960876464844,0.00801988115478357
11,NVIDIA,NVDA,392789032960,2019,May,33.708553314208984,-0.25074802293688286
11,NVIDIA,NVDA,392789032960,2019,June,40.86781311035156,0.21238703807335374
11,NVIDIA,NVDA,392789032960,2019,July,41.98514175415039,0.027340064436083458
11,NVIDIA,NVDA,392789032960,2019,August,41.725303649902344,-0.006188810931485325
11,NVIDIA,NVDA,392789032960,2019,September,43.35932922363281,0.03916150227307676
11,NVIDIA,NVDA,392789032960,2019,October,50.07234573364258,0.15482288656695514
11,NVIDIA,NVDA,392789032960,2019,November,54.02790451049805,0.07899687380129687
11,NVIDIA,NVDA,392789032960,2019,December,58.654449462890625,0.08563250776260634
11,NVIDIA,NVDA,392789032960,2020,January,58.936126708984375,0.0048023167666412245
11,NVIDIA,NVDA,392789032960,2020,February,67.36202239990234,0.14296656671252717
11,NVIDIA,NVDA,392789032960,2020,March,65.74825286865234,-0.02395666688374753
11,NVIDIA,NVDA,392789032960,2020,April,72.90172576904297,0.1088009580221299
11,NVIDIA,NVDA,392789032960,2020,May,88.55060577392578,0.2146571955574742
11,NVIDIA,NVDA,392789032960,2020,June,94.80201721191406,0.07059704881012846
11,NVIDIA,NVDA,392789032960,2020,July,105.95138549804687,0.11760686759660677
11,NVIDIA,NVDA,392789032960,2020,August,133.49789428710937,0.2599919638575212
11,NVIDIA,NVDA,392789032960,2020,September,135.0954132080078,0.01196662261550514
11,NVIDIA,NVDA,392789032960,2020,October,125.14584350585938,-0.07364846419196322
11,NVIDIA,NVDA,392789032960,2020,November,133.80743408203125,0.06921197167660095
11,NVIDIA,NVDA,392789032960,2020,December,130.3863067626953,-0.02556754296056974
12,Exxon Mobil,XOM,355973234688,2010,January,39.82991409301758,NA
12,Exxon Mobil,XOM,355973234688,2010,February,40.44441223144531,0.015428055832424192
12,Exxon Mobil,XOM,355973234688,2010,March,41.67641067504883,0.03046152424105804
12,Exxon Mobil,XOM,355973234688,2010,April,42.1679573059082,0.01179436095617654
12,Exxon Mobil,XOM,355973234688,2010,May,37.8750114440918,-0.10180587669146868
12,Exxon Mobil,XOM,355973234688,2010,June,35.75135040283203,-0.05607024157324816
12,Exxon Mobil,XOM,355973234688,2010,July,37.386375427246094,0.045733238213137385
12,Exxon Mobil,XOM,355973234688,2010,August,37.29426193237305,-0.002463825225644026
12,Exxon Mobil,XOM,355973234688,2010,September,38.98515701293945,0.04533928258541659
12,Exxon Mobil,XOM,355973234688,2010,October,41.950531005859375,0.0760641798091436
12,Exxon Mobil,XOM,355973234688,2010,November,44.1638298034668,0.052759732583558545
12,Exxon Mobil,XOM,355973234688,2010,December,46.4240837097168,0.05117884740314286
12,Exxon Mobil,XOM,355973234688,2011,January,51.22394180297851,0.10339155261037661
12,Exxon Mobil,XOM,355973234688,2011,February,54.58938980102539,0.06570068369574776
12,Exxon Mobil,XOM,355973234688,2011,March,53.69586563110352,-0.016368092282744003
12,Exxon Mobil,XOM,355973234688,2011,April,56.15312194824219,0.04576248633405568
12,Exxon Mobil,XOM,355973234688,2011,May,53.5767707824707,-0.0458808179560555
12,Exxon Mobil,XOM,355973234688,2011,June,52.23524856567383,-0.0250392511008856
12,Exxon Mobil,XOM,355973234688,2011,July,51.21469497680664,-0.019537642049967
12,Exxon Mobil,XOM,355973234688,2011,August,47.82484436035156,-0.06618902285740887
12,Exxon Mobil,XOM,355973234688,2011,September,46.9267692565918,-0.018778421880329226
12,Exxon Mobil,XOM,355973234688,2011,October,50.45450973510742,0.07517543897442042
12,Exxon Mobil,XOM,355973234688,2011,November,52.28255844116211,0.036231621626137585
12,Exxon Mobil,XOM,355973234688,2011,December,55.09034729003906,0.053704121079629075
12,Exxon Mobil,XOM,355973234688,2012,January,54.42740631103515,-0.012033704843312547
12,Exxon Mobil,XOM,355973234688,2012,February,56.529022216796875,0.03861319229051015
12,Exxon Mobil,XOM,355973234688,2012,March,56.6793212890625,0.0026587948344340114
12,Exxon Mobil,XOM,355973234688,2012,April,56.424434661865234,-0.004496995048641338
12,Exxon Mobil,XOM,355973234688,2012,May,51.739845275878906,-0.0830241262328931
12,Exxon Mobil,XOM,355973234688,2012,June,56.30648040771485,0.08826147638220534
12,Exxon Mobil,XOM,355973234688,2012,July,57.14873123168945,0.014958328382024051
12,Exxon Mobil,XOM,355973234688,2012,August,57.81816864013672,0.011713950494076007
12,Exxon Mobil,XOM,355973234688,2012,September,60.56669616699219,0.047537436613782194
12,Exxon Mobil,XOM,355973234688,2012,October,60.381248474121094,-0.0030618756611683826
12,Exxon Mobil,XOM,355973234688,2012,November,58.7400016784668,-0.02718139881386722
12,Exxon Mobil,XOM,355973234688,2012,December,57.68033981323242,-0.01803986780652121
12,Exxon Mobil,XOM,355973234688,2013,January,59.95955657958984,0.03951462099109445
12,Exxon Mobil,XOM,355973234688,2013,February,60.06092834472656,0.0016906690262488146
12,Exxon Mobil,XOM,355973234688,2013,March,60.436500549316406,0.00625318680447635
12,Exxon Mobil,XOM,355973234688,2013,April,59.685333251953125,-0.012429033622658644
12,Exxon Mobil,XOM,355973234688,2013,May,61.09773635864258,0.023664157167845486
12,Exxon Mobil,XOM,355973234688,2013,June,61.01668548583984,-0.0013265773436674374
12,Exxon Mobil,XOM,355973234688,2013,July,63.31280517578125,0.03763101308533507
12,Exxon Mobil,XOM,355973234688,2013,August,59.26919174194336,-0.06386722911125528
12,Exxon Mobil,XOM,355973234688,2013,September,58.50759506225586,-0.012849790208097888
12,Exxon Mobil,XOM,355973234688,2013,October,60.942039489746094,0.041609032552095644
12,Exxon Mobil,XOM,355973234688,2013,November,63.999359130859375,0.05016766203939886
12,Exxon Mobil,XOM,355973234688,2013,December,69.28470611572266,0.08258437360374722
12,Exxon Mobil,XOM,355973234688,2014,January,63.09563064575195,-0.08932816225897547
12,Exxon Mobil,XOM,355973234688,2014,February,66.37627410888672,0.05199478045562006
12,Exxon Mobil,XOM,355973234688,2014,March,67.34844970703125,0.014646432195783229
12,Exxon Mobil,XOM,355973234688,2014,April,70.60970306396484,0.04842358467225587
12,Exxon Mobil,XOM,355973234688,2014,May,69.7840576171875,-0.011693087648724386
12,Exxon Mobil,XOM,355973234688,2014,June,69.88817596435547,0.0014920076407584082
12,Exxon Mobil,XOM,355973234688,2014,July,68.6803207397461,-0.01728268348605075
12,Exxon Mobil,XOM,355973234688,2014,August,69.52227020263672,0.012258962302768909
12,Exxon Mobil,XOM,355973234688,2014,September,65.74068450927734,-0.05439387526237533
12,Exxon Mobil,XOM,355973234688,2014,October,67.5999984741211,0.02828254647365838
12,Exxon Mobil,XOM,355973234688,2014,November,63.74412155151367,-0.0570396007343631
12,Exxon Mobil,XOM,355973234688,2014,December,65.0888442993164,0.02109563541033381
12,Exxon Mobil,XOM,355973234688,2015,January,61.547515869140625,-0.05440760960343206
12,Exxon Mobil,XOM,355973234688,2015,February,62.80524063110352,0.020435020718578015
12,Exxon Mobil,XOM,355973234688,2015,March,60.294185638427734,-0.039981615665241464
12,Exxon Mobil,XOM,355973234688,2015,April,61.97532272338867,0.0278822421624928
12,Exxon Mobil,XOM,355973234688,2015,May,60.935916900634766,-0.016771285361320887
12,Exxon Mobil,XOM,355973234688,2015,June,59.50547409057617,-0.023474543139986672
12,Exxon Mobil,XOM,355973234688,2015,July,56.65177917480469,-0.04795684698566953
12,Exxon Mobil,XOM,355973234688,2015,August,54.315914154052734,-0.041231979909128885
12,Exxon Mobil,XOM,355973234688,2015,September,53.67341613769531,-0.011828909194737036
12,Exxon Mobil,XOM,355973234688,2015,October,59.730186462402344,0.11284488226292173
12,Exxon Mobil,XOM,355973234688,2015,November,59.46442031860352,-0.004449444402222145
12,Exxon Mobil,XOM,355973234688,2015,December,56.76283645629883,-0.04543193808717749
12,Exxon Mobil,XOM,355973234688,2016,January,56.69001388549805,-0.0012829269174532295
12,Exxon Mobil,XOM,355973234688,2016,February,58.89458465576172,0.03888816775943014
12,Exxon Mobil,XOM,355973234688,2016,March,61.42231369018555,0.04291954938129507
12,Exxon Mobil,XOM,355973234688,2016,April,64.95671844482422,0.05754268346949981
12,Exxon Mobil,XOM,355973234688,2016,May,65.9620590209961,0.01547708382198887
12,Exxon Mobil,XOM,355973234688,2016,June,69.45945739746094,0.05302136452944263
12,Exxon Mobil,XOM,355973234688,2016,July,65.9101791381836,-0.051098560113530145
12,Exxon Mobil,XOM,355973234688,2016,August,65.11962127685547,-0.01199447295797339
12,Exxon Mobil,XOM,355973234688,2016,September,65.2242431640625,0.001606610805708348
12,Exxon Mobil,XOM,355973234688,2016,October,62.26494216918945,-0.04537118180780323
12,Exxon Mobil,XOM,355973234688,2016,November,65.81685638427734,0.05704517006434294
12,Exxon Mobil,XOM,355973234688,2016,December,68.048492431640625,0.033906755350539435
12,Exxon Mobil,XOM,355973234688,2017,January,63.246002197265625,-0.0705745279985362
12,Exxon Mobil,XOM,355973234688,2017,February,61.86906814575195,-0.02177108439548456
12,Exxon Mobil,XOM,355973234688,2017,March,62.39400863647461,0.00848470013296458
12,Exxon Mobil,XOM,355973234688,2017,April,62.12013244628906,-0.004389462965606651
12,Exxon Mobil,XOM,355973234688,2017,May,61.82355499267578,-0.004774256620745473
12,Exxon Mobil,XOM,355973234688,2017,June,62.000186920166016,0.002857032849553215
12,Exxon Mobil,XOM,355973234688,2017,July,61.47028350830078,-0.008546803456376022
12,Exxon Mobil,XOM,355973234688,2017,August,59.1892204284668,-0.03710838716932151
12,Exxon Mobil,XOM,355973234688,2017,September,63.57044219970703,0.07402060273010633
12,Exxon Mobil,XOM,355973234688,2017,October,64.63280487060547,0.01671158220924462
12,Exxon Mobil,XOM,355973234688,2017,November,65.18401336669922,0.00852830845260803
12,Exxon Mobil,XOM,355973234688,2017,December,65.45792388916016,0.004202111964478565
12,Exxon Mobil,XOM,355973234688,2018,January,68.322296142578125,0.04375898414175506
12,Exxon Mobil,XOM,355973234688,2018,February,59.881385803222656,-0.12354547220925637
12,Exxon Mobil,XOM,355973234688,2018,March,58.98799133300781,-0.014919402051760192
12,Exxon Mobil,XOM,355973234688,2018,April,61.47054290771485,0.0420857113220243
12,Exxon Mobil,XOM,355973234688,2018,May,64.880828857421875,0.05547837693294583
12,Exxon Mobil,XOM,355973234688,2018,June,66.07080078125,0.01834088658828842
12,Exxon Mobil,XOM,355973234688,2018,July,65.0964584350586,-0.014746943198362316
12,Exxon Mobil,XOM,355973234688,2018,August,64.68668365478516,-0.006294885929658312
12,Exxon Mobil,XOM,355973234688,2018,September,68.59999084472656,0.060496333539459816
12,Exxon Mobil,XOM,355973234688,2018,October,64.29131317138672,-0.06280872082173261
12,Exxon Mobil,XOM,355973234688,2018,November,64.79634094238281,0.007855303400784474
12,Exxon Mobil,XOM,355973234688,2018,December,55.578155517578125,-0.14226398112513078
12,Exxon Mobil,XOM,355973234688,2019,January,59.72673797607422,0.0746441190763157
12,Exxon Mobil,XOM,355973234688,2019,February,65.1283950805664,0.09043951314829923
12,Exxon Mobil,XOM,355973234688,2019,March,66.58704376220703,0.022396508924198404
12,Exxon Mobil,XOM,355973234688,2019,April,66.15851593017578,-0.006435603802469311
12,Exxon Mobil,XOM,355973234688,2019,May,58.98986053466797,-0.10835574672009976
12,Exxon Mobil,XOM,355973234688,2019,June,63.874420166015625,0.08280337649683087
12,Exxon Mobil,XOM,355973234688,2019,July,61.98227310180664,-0.02962292353169103
12,Exxon Mobil,XOM,355973234688,2019,August,57.790794372558594,-0.06762383048397551
12,Exxon Mobil,XOM,355973234688,2019,September,59.58830642700195,0.031103778274016784
12,Exxon Mobil,XOM,355973234688,2019,October,57.0228271484375,-0.04305340145397935
12,Exxon Mobil,XOM,355973234688,2019,November,58.18880844116211,0.02044762336475207
12,Exxon Mobil,XOM,355973234688,2019,December,59.59804153442383,0.024218284082697304
12,Exxon Mobil,XOM,355973234688,2020,January,53.055755615234375,-0.10977350514799432
12,Exxon Mobil,XOM,355973234688,2020,February,44.56486129760742,-0.16003719519525392
12,Exxon Mobil,XOM,355973234688,2020,March,32.895179748535156,-0.2618583612577917
12,Exxon Mobil,XOM,355973234688,2020,April,40.25912857055664,0.223861030044969
12,Exxon Mobil,XOM,355973234688,2020,May,40.15657806396485,-0.0025472609624936017
12,Exxon Mobil,XOM,355973234688,2020,June,39.49422454833984,-0.016494271861759748
12,Exxon Mobil,XOM,355973234688,2020,July,37.162715911865234,-0.05903416672027325
12,Exxon Mobil,XOM,355973234688,2020,August,35.96864700317383,-0.032130830037375345
12,Exxon Mobil,XOM,355973234688,2020,September,30.916467666625977,-0.14046064440794934
12,Exxon Mobil,XOM,355973234688,2020,October,29.376495361328125,-0.04981074558398651
12,Exxon Mobil,XOM,355973234688,2020,November,35.167091369628906,0.19711663821967174
12,Exxon Mobil,XOM,355973234688,2020,December,38.01697540283203,0.08103837770513911
13,Walmart,WMT,353717977088,2010,January,40.05824279785156,NA
13,Walmart,WMT,353717977088,2010,February,40.5380744934082,0.011978351071914101
13,Walmart,WMT,353717977088,2010,March,41.92011642456055,0.03409244144975544
13,Walmart,WMT,353717977088,2010,April,40.44235610961914,-0.03525181800486609
13,Walmart,WMT,353717977088,2010,May,38.34162139892578,-0.05194392495331654
13,Walmart,WMT,353717977088,2010,June,36.45336151123047,-0.04924830559586653
13,Walmart,WMT,353717977088,2010,July,38.81938171386719,0.06490540527813328
13,Walmart,WMT,353717977088,2010,August,38.24502182006836,-0.014795699169872492
13,Walmart,WMT,353717977088,2010,September,40.82316970825195,0.06741133265168538
13,Walmart,WMT,353717977088,2010,October,41.3189697265625,0.012145064233224555
13,Walmart,WMT,353717977088,2010,November,41.2579460144043,-0.001476893363073696
13,Walmart,WMT,353717977088,2010,December,41.363407135009766,0.0025561408357228773
13,Walmart,WMT,353717977088,2011,January,43.00475311279297,0.0396811116750094
13,Walmart,WMT,353717977088,2011,February,39.86779022216797,-0.07294456225332503
13,Walmart,WMT,353717977088,2011,March,40.20128631591797,0.008365050881715632
13,Walmart,WMT,353717977088,2011,April,42.46430587768555,0.056292217716215724
13,Walmart,WMT,353717977088,2011,May,42.9318733215332,0.011010834492254281
13,Walmart,WMT,353717977088,2011,June,41.31474304199219,-0.03766735887413319
13,Walmart,WMT,353717977088,2011,July,40.98042297363281,-0.008092028262636731
13,Walmart,WMT,353717977088,2011,August,41.65276336669922,0.01640638002928853
13,Walmart,WMT,353717977088,2011,September,40.642574310302734,-0.02425262995165684
13,Walmart,WMT,353717977088,2011,October,44.417083740234375,0.09287082558091841
13,Walmart,WMT,353717977088,2011,November,46.12423324584961,0.03843452477878113
13,Walmart,WMT,353717977088,2011,December,47.0900993347168,0.02094053431130151
13,Walmart,WMT,353717977088,2012,January,48.35087585449219,0.026773706948753306
13,Walmart,WMT,353717977088,2012,February,46.55427169799805,-0.037157634163667824
13,Walmart,WMT,353717977088,2012,March,48.54759216308594,0.04281713347421153
13,Walmart,WMT,353717977088,2012,April,46.73100662231445,-0.037418653734031304
13,Walmart,WMT,353717977088,2012,May,52.56676483154297,0.12487978819702744
13,Walmart,WMT,353717977088,2012,June,55.68147277832031,0.05925241845791405
